word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
deformity;": [1mthe state of being deformed[0m. 

2. : imperfection, blemish: such as. a. : a physical blemish or distortion : disfigurement.";6;2023-07-29;2023-09-02;;;;déformation;263;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/deformity_en_us_1.mp3
inquired;"

1. : [1mto put a question[0m : seek for information by questioning. inquired about the horses. 

2. : to make investigation or inquiry.";3;2023-08-03;2023-08-17;;;;demandé;264;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/inquired_en_us_1.mp3
further;[1mat or to a greater distance: farther[0m: I&#39:m too tired to go further. at or to a more advanced point: to a greater extent: Let&#39:s not discuss it further.;5;2023-07-14;2023-08-11;;;;plus loin;265;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fu/further_en_us_1.mp3
swiftly;: [1min a swift manner[0m : with speed : quickly.;5;2023-07-31;2023-08-28;;;;rapidement;266;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sw/swiftly_en_us_1.mp3
startling;startling. adjective. star·​tling. : [1mcausing a sudden fright, surprise, or astonishment[0m. a startling discovery.;5;2023-08-04;2023-09-01;;;;surprenant;267;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/startling_en_us_1.mp3
hatred;"

1. : [1mextreme dislike or disgust[0m : hate. 

2. : ill will or resentment that is usually mutual : prejudiced hostility or animosity. old racial prejudices and national hatreds Peter Thomson.";3;2023-07-29;2023-08-12;;;;haine;268;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/hatred_en_us_1.mp3
plainly;/ˈpleɪnli/ To do something plainly means [1mto do it either in a very simple way or in an obvious way[0m. You might dress plainly when you&#39:re just hanging around the house, but your flair for fashion will be plainly visible when you get dressed up for a party.;6;2023-07-31;2023-09-04;;;;clairement;269;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pl/plainly_en_us_1.mp3
wore;" wore. / (wɔː) / verb. [1mthe past tense of wear[0m 

1.";1;2023-08-07;2023-08-08;;;;portait;270;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wo/wore_en_us_1.mp3
danvers; English (Leicestershire): of Norman origin [1ma habitational name with fused preposition d(e) for someone from Anvers the French name of the port of Antwerp in what is now Belgium[0m.;4;2023-07-04;2023-07-08;1;2023-07-04;;N/A;271;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/da/danvers_en_us_1.mp3
tempted;[1mto entice or allure to do something often regarded as unwise, wrong, or immoral[0m. to attract, appeal strongly to, or invite: The offer tempts me.;6;2023-07-31;2023-09-04;;;;tenté;272;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/te/tempted_en_us_1.mp3
despair;/dɪˈsper, -ˈspær/ [1mto lose hope or be without hope[0m: Don&#39:t despair – things will improve. He began to despair of ever finding a job. (Definition of despair from the Cambridge Academic Content Dictionary © Cambridge University Press);4;2023-07-31;2023-08-21;;;;désespoir;273;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/despair_en_us_1.mp3
distress;(dih-STRES) [1mEmotional, social, spiritual, or physical pain or suffering that may cause a person to feel sad, afraid, depressed, anxious, or lonely[0m. People in distress may also feel that they are not able to manage or cope with changes caused by normal life activities or by having a disease, such as cancer.;3;2023-07-31;2023-08-14;;;;détresse;274;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/distress_en_us_1.mp3
pangs;"

1. : [1ma brief piercing spasm of pain[0m. the pangs of childbirth. 

2. : a sharp attack of mental anguish.";3;2023-08-07;2023-08-14;;;;affres;275;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pangs_en_us_1.mp3
shone;shone. / (ʃɒn, US ʃəʊn) / verb. [1mthe past tense and past participle of shine[0m.;6;2023-07-15;2023-08-19;;;;brillait;276;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sh/shone_en_us_1.mp3
drawn;"

1. Drawn is [1mthe past participle of draw[0m. 

2. adjective. If someone or their face looks drawn, their face is thin and they look very tired, ill, worried, or unhappy.";5;2023-07-31;2023-08-28;;;;dessiné;277;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/dr/drawn_en_us_1.mp3
tut;[1mused to express disapproval or disbelief[0m.;3;2023-07-27;2023-08-10;;;;Tout;278;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tu/tut_en_us_1.mp3
brow;": eyebrow. b. : forehead. 

2. : [1mthe projecting upper part or margin of a steep place[0m.";3;2023-08-04;2023-08-18;;;;front;279;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/br/brow_en_us_1.mp3
fro;N/A;5;2023-07-31;2023-08-28;;;;de;280;N/A
melted;": [1mto become altered from a solid to a liquid state usually by heat[0m. 

2. a. : dissolve, disintegrate. the sugar melted in the coffee.";2;2023-08-04;2023-08-11;;;;fondu;281;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/me/melted_en_us_1.mp3
stared;"stared: staring. Synonyms of stare. intransitive verb. 

1. : [1mto look fixedly often with wide-open eyes[0m.";5;2023-07-31;2023-08-28;;;;regardé fixement;282;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stared_en_us_1.mp3
foul;[1mgrossly offensive to the senses: disgustingly loathsome: noisome[0m: a foul smell. containing or characterized by offensive or noisome matter: foul air: foul stagnant water.;2;2023-08-06;2023-08-13;;;;faute;283;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fo/foul_en_us_1.mp3
trifle;"

1. : [1msomething of little value, substance, or importance[0m. 

2. : a dessert typically consisting of plain or sponge cake often soaked with wine or spirits (such as brandy or rum) and topped with layers of preserves, custard, and cream. trifle.";3;2023-08-07;2023-08-14;;;;bagatelle;284;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/trifle_en_us_1.mp3
nodded;: [1mto make a quick downward motion of the head whether deliberately (as in expressing assent or salutation) or involuntarily (as from drowsiness)[0m She nodded in agreement. The guard nodded to us as we walked in.;4;2023-07-29;2023-08-19;;;;hocha la tête;285;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/no/nodded_en_us_1.mp3
glow;": [1mto shine with or as if with an intense heat[0m. embers glowing in the darkness. b

(1) : to have a rich warm typically ruddy color. cheeks glowing with health.";6;2023-08-04;2023-09-08;;;;briller;286;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/gl/glow_en_us_1.mp3
presses;"pressed: pressing: presses. transitive verb. 

1. : [1mto act upon through steady pushing or thrusting force exerted in contact[0m : squeeze.";6;2023-07-31;2023-09-04;;;;N/A;287;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/presses_en_us_1.mp3
trembling;verb (used without object),trem·bled, trem·bling. [1mto shake involuntarily with quick, short movements, as from fear, excitement, weakness, or cold: quake: quiver[0m. to be troubled with fear or apprehension.;5;2023-08-03;2023-08-31;;;;tremblant;288;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/trembling_en_us_1.mp3
axe;"

1. : [1ma cutting tool that consists of a heavy edged head fixed to a handle with the edge parallel to the handle and that is used especially for felling trees and chopping and splitting wood[0m.";5;2023-08-04;2023-09-01;;;;axis;289;N/A
bradshaw;noun. Brad·​shaw. ˈbrad(ˌ)shȯ plural -s. : [1ma comprehensive timetable of British railroad trains[0m.;11;2023-08-06;2024-02-02;1;2023-08-06;;N/A;290;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/br/bradshaw_en_us_1.mp3
weeping;[1mexpressing grief, sorrow, or any overwhelming emotion by shedding tears[0m: weeping multitudes. tearful: weepy: a weeping fit.;2;2023-08-06;2023-08-13;;;;larmes;291;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/we/weeping_en_us_1.mp3
phial;A phial is [1ma small tube-shaped glass bottle used, for example, to hold medicine[0m.;4;2023-08-04;2023-08-25;;;;fiole;292;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ph/phial_en_us_1.mp3
vain;"

1. : [1mhaving or showing undue or excessive pride in one&#39:s appearance or achievements[0m : conceited. 

2. : marked by futility or ineffectualness : unsuccessful, useless. vain efforts to escape.";5;2023-07-31;2023-08-28;;;;seul;293;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/va/vain_en_us_1.mp3
gallows;noun. /ˈɡæləʊz/ /ˈɡæləʊz/ (plural gallows) ​[1ma structure on which people, for example criminals, are killed by hanging[0m.;2;2023-08-06;2023-08-13;;;;potence;294;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ga/gallows_en_us_1.mp3
backward;"[1min the reverse of the usual or right way[0m: counting backward from 

100. toward the past: to look backward over one&#39:s earlier mistakes. toward a less advanced state: retrogressively: Since the overthrow of the president the country has moved steadily backward.";5;2023-07-31;2023-08-28;;;;en arrière;295;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/backward_en_us_1.mp3
inclined;"

1. : [1mhaving inclination, disposition, or tendency[0m. 

2. a. : having a leaning or slope.";5;2023-07-15;2023-08-12;;;;incliné;296;N/A
chambers; [1ma room used for a special or official purpose, or a group of people who form (part of) a parliament[0m: Meetings of the council are held in the council chamber.;9;2023-07-15;2023-09-09;;;;chambres;297;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ch/chambers_en_us_1.mp3
dingy;dingy. adjective. din·​gy ˈdin-jē dingier: dingiest. : [1mrather dark and dirty[0m : not fresh or clean.;2;2023-08-06;2023-08-13;;;;sombre;298;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/dingy_en_us_1.mp3
cane;[1ma long stick used especially by old, ill, or blind people to help them walk[0m. Stockbyte/GettyImages. [ S ] a long, thin stick used, especially in the past, to punish someone by hitting them. SMART Vocabulary: related words and phrases.;5;2023-07-29;2023-08-26;;;;canne;299;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/cane_en_us_1.mp3
whipped;" 

1. [1mto strike (a person or thing) with several strokes of a strap, rod, etc[0m. 

2. ( transitive) to punish by striking in this manner.";4;2023-08-06;2023-08-27;;;;fouetté;300;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wh/whipped_en_us_1.mp3
cellar;noun. /ˈselə(r)/ /ˈselər/ ​[1man underground room often used for storing things[0m.;3;2023-08-07;2023-08-14;;;;cave;301;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ce/cellar_en_us_1.mp3
sighed;[1mto breathe out slowly and noisily, expressing tiredness, sadness, pleasure, etc.[0m: She sighed deeply and sat down.;1;2023-08-07;2023-08-08;;;;en disant;302;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/si/sighed_en_us_1.mp3
neighbouring;adjective. [1msituated or living near: adjacent[0m: to visit the neighboring towns.;5;2023-07-15;2023-08-12;;;;voisin;303;N/A
sides;": [1ma place, space, or direction with respect to a center or to a line of division[0m (as of an aisle, river, or street) 

3. a. : one of the longer bounding surfaces or lines of an object especially contrasted with the ends. the side of a barn.";4;2023-07-23;2023-08-13;;;;côtés;304;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/si/sides_en_us_1.mp3
leaped;verb (used without object),leaped or leapt [lept, leept], leap·ing. [1mto spring through the air from one point or position to another: jump[0m: to leap over a ditch. to move or act quickly or suddenly: to leap aside: She leaped at the opportunity.;4;2023-08-07;2023-08-21;;;;sauté;305;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/leaped_en_us_1.mp3
disgrace;disgrace, dishonor, disrepute, infamy, ignominy mean [1mthe state or condition of suffering loss of esteem and of enduring reproach[0m. disgrace often implies humiliation and sometimes ostracism. sent home in disgrace. dishonor emphasizes the loss of honor that one has enjoyed or the loss of self-esteem.;6;2023-07-31;2023-09-04;;;;disgrâce;306;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/disgrace_en_us_1.mp3
cavendish;cavendish. / (ˈkævəndɪʃ) / noun. [1mtobacco that has been sweetened and pressed into moulds to form bars[0m.;3;2023-07-29;2023-08-12;;;;N/A;307;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/cavendish_en_us_1.mp3
sprang;sprang. / (spræŋ) / verb. [1mthe past tense of spring[0m.;5;2023-07-31;2023-08-28;;;;a jailli;308;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sp/sprang_en_us_1.mp3
tossed; [1mto throw something carelessly[0m: He glanced at the letter and then tossed it into the bin. The bull tossed him up into the air. [ + two objects ] Andrew tossed him the ball. Thesaurus: synonyms, antonyms, and examples.;5;2023-08-03;2023-08-31;;;;jeté;309;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/to/tossed_en_us_1.mp3
curtains;"

1. : [1ma hanging screen usually capable of being drawn back or up[0m. especially : window drapery. 

2. : a device or agency that conceals or acts as a barrier compare iron curtain.";4;2023-08-03;2023-08-24;;;;rideaux;310;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cu/curtains_en_us_1.mp3
mercy;: [1mcompassion or forbearance[0m (see forbearance sense 1) shown especially to an offender or to one subject to one&#39:s power. also : lenient or compassionate treatment. begged for mercy.;5;2023-07-29;2023-08-26;;;;miséricorde;311;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/me/mercy_en_us_1.mp3
roadway;a. : [1mthe strip of land over which a road passes[0m.;5;2023-07-31;2023-08-28;;;;chaussée;312;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ro/roadway_en_us_1.mp3
