word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
tacto;Sentido corporal mediante el cual se perciben el contacto o la presión de las cosas sobre la piel y se distinguen ciertas cualidades que tienen, como la forma, el tamaño, la rugosidad, la dureza o la temperatura.;5;2023-07-31;2023-08-28;;;;touche;377;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ta/tacto_es_us_1.mp3
proyector;Aparato eléctrico para proyectar imágenes ópticas sobre una pantalla o superficie.;6;2023-07-22;2023-08-26;;;;projecteur;378;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/proyector_es_us_1.mp3
vegetales;Ser orgánico que crece y vive, pero no muda de lugar por impulso voluntario. m.;6;2023-07-22;2023-08-26;;;;légumes;379;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ve/vegetales_es_us_1.mp3
perseguidores;perseguidor, perseguidora adj. Que persigue a quien huye.;4;2023-07-23;2023-08-13;;;;poursuivants;380;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/perseguidores_es_us_1.mp3
proyectores;m. Aparato que sirve para proyectar imágenes ópticas fijas o en movimiento. 2.;6;2023-07-22;2023-08-26;;;;projecteurs;381;N/A
capítulo;Cada una de las partes, generalmente numeradas, en que se divide un escrito: suele tratar un aspecto concreto de la materia o asunto principal del escrito.;5;2023-07-22;2023-08-19;;;;chapitre;382;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/cap%C3%ADtulo_es_us_1.mp3
primera;Indica que el nombre al que acompaña o al que sustituye ocupa el lugar número 1 en una serie o no tiene otra cosa de su misma especie anterior en el tiempo o en el espacio.;1;2023-06-18;2023-06-22;1;2023-06-18;;première;383;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/primera_es_us_1.mp3
homenaje;Demostración pública de admiración y respeto hacia una persona.;6;2023-07-31;2023-09-04;;;;hommage;384;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ho/homenaje_es_us_1.mp3
sea;o sea, o séase. La locución o sea equivale a es decir y sirve para introducir una explicación o precisión sobre lo que se acaba de expresar, o la consecuencia que se deriva de ello: «Al día siguiente, o sea el lunes, me presenté [...];5;2023-07-25;2023-08-22;;;;être;385;N/A
sigue;tr. Proseguir o continuar en lo empezado.;4;2023-07-23;2023-08-13;;;;continue;386;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seguir_es_us_1.mp3
embargo;Retención por orden judicial de un bien perteneciente a una persona, para asegurar la satisfacción de una deuda, el pago de las costas judiciales o el pago de la responsabilidad derivada de un delito.;5;2023-07-23;2023-08-20;;;;embargo;387;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/em/embargo_es_us_1.mp3
sido;N/A;6;2023-07-31;2023-09-04;;;;a été;388;N/A
caída;Acción de caer o caerse.;4;2023-08-01;2023-08-22;;;;chute;389;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/ca%C3%ADda_es_us_1.mp3
lleva;tr. Guiar, conducir, dirigir. Ese camino lleva a la ciudad.;1;2023-08-03;2023-08-06;;;;porter;390;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ll/llevar_es_us_1.mp3
narra;Árbol tropical de flores blancas, agrupadas en racimos axilares, fruto en legumbre y semillas con un ala membranosa alrededor.;4;2023-07-23;2023-08-13;;;;raconte;391;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/na/narra_es_us_1.mp3
serie;Conjunto de cosas relacionadas entre sí o con ciertas características comunes, que están o se suceden unas a otras siguiendo un orden.;6;2023-07-22;2023-08-26;;;;série;392;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/serie_es_us_1.mp3
alto;Que tiene una altura superior de lo que se considera normal o inferior en comparación a la de otra cosa de su misma naturaleza.;5;2023-07-22;2023-08-19;;;;haut;393;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/alto_es_us_1.mp3
aparente;Que tiene aspecto o apariencia de algo que no es verdadero o real.;5;2023-07-22;2023-08-19;;;;apparent;394;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/aparente_es_us_1.mp3
cuentista;Persona que cuenta o escribe cuentos.;5;2023-07-22;2023-08-19;;;;conteur;395;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cu/cuentista_es_us_1.mp3
cuentos;Narración breve, oral o escrita, en la que se narra una historia de ficción con un reducido número de personajes, una intriga poco desarrollada y un clímax y desenlace final rápidos.;1;2023-08-01;2023-08-04;;;;histoires;396;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cu/cuentos_es_us_1.mp3
ante;Alce (mamífero).;5;2023-07-25;2023-08-22;;;;en vue de;397;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/an/ante_es_us_1.mp3
siguen;tr. Proseguir o continuar en lo empezado.;5;2023-07-18;2023-08-15;;;;suivre;398;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seguir_es_us_1.mp3
llena;adj. Que tiene abundancia de algo.;4;2023-07-25;2023-08-15;;;;complet;399;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ll/llena_es_us_1.mp3
hechos;N/A;4;2023-07-21;2023-08-11;;;;faits;400;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/he/hechos_es_us_1.mp3
pie;Parte del cuerpo humano que va desde el tobillo hasta la punta de los dedos, y sirve principalmente para caminar y para sostener el cuerpo.;6;2023-07-30;2023-09-03;;;;pied;401;N/A
alas;Cada uno de los órganos o apéndices pares que utilizan algunos animales para volar. f. Cada una de las partes que a ambos lados del avión presentan al aire una superficie plana y sirven para sustentar el aparato en vuelo.;2;2023-07-29;2023-08-05;;;;à;402;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/alas_es_us_1.mp3
cayó;Dicho de un cuerpo: Moverse de arriba abajo por la acción de su propio peso. U. t. c. prnl.;4;2023-07-31;2023-08-21;;;;abattre;403;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/caer_es_us_1.mp3
acaba;tr. Poner o dar fin a algo, terminarlo, concluirlo.;4;2023-07-23;2023-08-13;;;;juste;404;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ac/acabar_es_us_1.mp3
seguimos;tr. Proseguir o continuar en lo empezado.;5;2023-07-15;2023-08-12;;;;Nous continuons;405;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seguir_es_us_1.mp3
imperio;Organización política de un estado que extiende su dominio a otros pueblos y que en general tiene el poder centrado en un emperador.;4;2023-07-25;2023-08-15;;;;Empire;406;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/im/imperio_es_us_1.mp3
intentando;Preparar, iniciar la ejecución de algo.;4;2023-07-24;2023-08-14;;;;en essayant;407;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/intentar_es_us_1.mp3
refiere;tr. Dirigir, encaminar u ordenar algo a cierto y determinado fin u objeto. U. t. c. prnl.;4;2023-07-23;2023-08-13;;;;fait référence;408;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/referir_es_us_1.mp3
inicio;Primer momento de la existencia de una cosa.;4;2023-07-29;2023-08-19;;;;début;409;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/inicio_es_us_1.mp3
conde;Miembro de la nobleza de categoría inferior a la de marqués y superior a la de vizconde.;4;2023-08-01;2023-08-22;;;;compter;410;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/conde_es_us_1.mp3
apasionante;adj. Muy interesante, que capta mucho la atención.;4;2023-07-23;2023-08-13;;;;palpitant;411;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/apasionante_es_us_1.mp3
mítico;adj. Perteneciente o relativo al mito.;6;2023-07-25;2023-08-29;;;;mythique;412;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/m%C3%AD/m%C3%ADtico_es_us_1.mp3
ésos;El que o lo que acaba de mencionarse, o el que o lo que va a ser mencionado. Tipos como esos no se encuentran todos los días.;2;2023-07-29;2023-08-05;;;;ceux;413;N/A
patria;País o lugar en el que se ha nacido o al que se pertenece por vínculos históricos o jurídicos.;6;2023-07-15;2023-08-19;;;;patrie;414;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/patria_es_us_1.mp3
versos;Enunciado o conjunto de palabras que forma una unidad en un poema, sujeto a ritmo y a medida determinados.;5;2023-07-31;2023-08-28;;;;versets;415;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ve/versos_es_us_1.mp3
singular;[número gramatical] Que expresa una sola unidad de los seres u objetos a que se refiere o aplica la palabra en la que se manifiesta.;6;2023-07-22;2023-08-26;;;;singulier;416;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/si/singular_es_us_1.mp3
maravillas;Persona, cosa o suceso que produce admiración y asombro por poseer alguna característica o cualidad extraordinaria.;5;2023-07-22;2023-08-19;;;;merveilles;417;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/maravillas_es_us_1.mp3
capítulos;m. División que se hace en los libros y en cualquier otro escrito para el mejor orden y más fácil comprensión de la materia. U.;6;2023-07-22;2023-08-26;;;;chapitres;418;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/cap%C3%ADtulos_es_us_1.mp3
prosa;Forma de expresión lingüística habitual, no sujeta a la medida y cadencia del verso.;6;2023-07-31;2023-09-04;;;;prose;419;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/prosa_es_us_1.mp3
imprescindibles;adj. Dicho de una persona o de una cosa: De que no se puede prescindir.;4;2023-07-21;2023-08-11;;;;essentiel;420;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/im/imprescindibles_es_us_1.mp3
relatos;Cuento o narración de carácter literario, generalmente breve.;2;2023-07-27;2023-08-03;;;;histoires;421;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/relatos_es_us_1.mp3
luchan;f. Esfuerzo que se hace para resistir a una fuerza hostil o a una tentación, para subsistir o para alcanzar algún objetivo.;6;2023-07-21;2023-08-25;;;;ils se battent;422;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/lu/luchar_es_us_1.mp3
siguientes;Que sigue inmediatamente en el tiempo a otra cosa o persona en un orden determinado, o está situado inmediatamente detrás de ella en el espacio.;4;2023-07-27;2023-08-17;;;;suivant;423;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/si/siguientes_es_us_1.mp3
golpe;Encuentro más o menos fuerte de dos o más cuerpos, de los cuales al menos uno está en movimiento, en especial el provocado por una persona que utiliza su cuerpo, una parte de él o un objeto enviado contra una persona o una cosa.;5;2023-07-23;2023-08-20;;;;claquer;424;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/go/golpe_es_us_1.mp3
luchador;[persona] Que lucha.;5;2023-07-21;2023-08-18;;;;combattant;425;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/lu/luchador_es_us_1.mp3
pone;tr. Colocar en un sitio o lugar a alguien o algo.;3;2023-08-03;2023-08-17;;;;lieux;426;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/po/poner_es_us_1.mp3
metro;Unidad de longitud del Sistema Internacional, de símbolo m, que equivale a la longitud del trayecto recorrido por la luz en el vacío durante 1/299 792 458 de segundo: es la base del sistema métrico decimal.;4;2023-07-23;2023-08-13;;;;mètre;427;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/me/metro_es_us_1.mp3
arriba;En dirección a un lugar que está en una posición superior a otro que se toma como referencia.;4;2023-07-15;2023-08-05;;;;au-dessus de;428;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ar/arriba_es_us_1.mp3
vuelta;Movimiento de algo o alguien alrededor de un punto, o girando sobre sí misma, hasta invertir su posición inicial o hasta recobrarla de nuevo.;4;2023-07-23;2023-08-13;;;;genoux;429;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vu/vuelta_es_us_1.mp3
aquello;Indica una cosa que está lejos de la persona que habla o escribe y de la persona que escucha.;4;2023-07-23;2023-08-13;;;;ce;430;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/aq/aquello_es_us_1.mp3
demás;Adjetivo o pronombre indefinido invariable que designa siempre la parte restante respecto de un todo. Significa :(lo) restante, (lo) otro: y se escribe siempre en una sola palabra.;5;2023-07-08;2023-08-07;;;;le reste;431;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/dem%C3%A1s_es_us_1.mp3
intenta;Preparar, iniciar la ejecución de algo.;5;2023-07-30;2023-08-27;;;;essayer;432;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/intentar_es_us_1.mp3
árboles;Planta de tronco leñoso, grueso y elevado que se ramifica a cierta altura del suelo formando la copa.;6;2023-07-22;2023-08-26;;;;des arbres;433;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/%C3%A1r/%C3%A1rboles_es_us_1.mp3
llenos;[recipiente, espacio] Que contiene todo lo que su capacidad permite.;6;2023-07-15;2023-08-19;;;;complet;434;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ll/llenos_es_us_1.mp3
trajo;tr. Conducir o trasladar algo al lugar en donde se habla o de que se habla. Traer una carta, una noticia.;3;2023-07-24;2023-08-07;;;;apporté;435;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/traer_es_us_1.mp3
cariño;Sentimiento moderado de amor o afecto hacia una persona o un animal, por el cual se espera su bien y generalmente se desea su compañía.;4;2023-08-01;2023-08-22;;;;affection;436;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/cari%C3%B1o_es_us_1.mp3
allá;adv. dem. En aquel lugar o en sus proximidades.;4;2023-07-27;2023-08-17;;;;là;437;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/all%C3%A1_es_us_1.mp3
supuestamente;adj. Considerado real o verdadero sin la seguridad de que lo sea.;4;2023-07-23;2023-08-13;;;;soi-disant;438;N/A
marzo;m. Tercer mes del año, que tiene 31 días.;5;2023-07-15;2023-08-12;;;;Mars;439;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/marzo_es_us_1.mp3
abre;:Hacer que [algo] deje de estar cerrado: y, como pronominal, :dejar de estar cerrado:. Su participio es irregular: abierto.;6;2023-08-02;2023-09-06;;;;s'ouvre;440;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ab/abrir_es_us_1.mp3
alrededor;Rodeando completamente a alguien o algo, o en varios lugares situados cerca y en todas las direcciones desde un punto que se toma como referencia.;4;2023-07-27;2023-08-17;;;;autour;441;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/alrededor_es_us_1.mp3
cien;Indica que el nombre al que acompaña o al que sustituye está exactamente 100 veces.;5;2023-07-15;2023-08-12;;;;cent;442;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ci/cien_es_us_1.mp3
verso;Enunciado o conjunto de palabras que forma una unidad en un poema, sujeto a ritmo y a medida determinados.;4;2023-07-25;2023-08-15;;;;verset;443;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ve/verso_es_us_1.mp3
carretera;f. Camino público, ancho y espacioso, pavimentado y dispuesto para el tránsito de vehículos. 2.;4;2023-07-23;2023-08-13;;;;route;444;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/carretera_es_us_1.mp3
pesar;Tener peso: especialmente, tener mucho peso o más peso del normal.;6;2023-07-18;2023-08-22;;;;peser;445;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/pesar_es_us_1.mp3
manta;Pieza grande y cuadrangular de tejido grueso y tupido que sirve para abrigar, especialmente en la cama.;1;2023-08-01;2023-08-04;;;;couverture;446;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/manta_es_us_1.mp3
copa;Vaso con pie, generalmente de vidrio, que sirve para beber líquidos, en especial bebidas alcohólicas: puede ser de diferentes formas y tamaños, en función de la bebida que está destinado a contener: existen copas para servir ciertos alimentos, como las de helado.;2;2023-07-28;2023-08-04;;;;Tasse;447;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/copa_es_us_1.mp3
cientos;:Diez veces diez:.;6;2023-07-15;2023-08-19;;;;des centaines;448;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ci/cientos_es_us_1.mp3
mariposas;Insecto lepidóptero en estado adulto o perfecto: tiene el cuerpo alargado, con cuatro alas grandes y de colores generalmente muy vistosos producidos por unas escamillas o polvillo que las cubre.;5;2023-07-15;2023-08-12;;;;papillons;449;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/mariposas_es_us_1.mp3
halcón;Ave rapaz diurna de 40 a 50 cm de longitud, plumaje gris con el pecho y el vientre blanquecinos y rayados de gris, alas largas y puntiagudas, cabeza pequeña, y pico fuerte y curvo: vuela con gran destreza y rapidez, cazando en el aire aves más pequeñas: hay muchas especies.;2;2023-07-29;2023-08-05;;;;faucon;450;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/halc%C3%B3n_es_us_1.mp3
diario;Que ocurre, se hace o se repite cada día.;4;2023-07-27;2023-08-17;;;;agenda;451;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/diario_es_us_1.mp3
